Fecha;Demanda (MW)
2009-09-27 12;24672.83
2009-09-27 13;24853.33
2009-09-27 14;24142.33
2009-09-27 15;22758.83
2009-09-27 16;22099.0
2009-09-27 17;21823.16
2009-09-27 18;22371.16
2009-09-27 19;23968.16
2009-09-27 20;27591.5
2009-09-27 21;28018.66
2009-09-27 22;26267.83
2009-09-27 23;24029.66
2009-09-28 00;22573.5
2009-09-28 01;21152.5
2009-09-28 02;20530.83
2009-09-28 03;20176.16
2009-09-28 04;20172.5
2009-09-28 05;20757.83
2009-09-28 06;24138.66
2009-09-28 07;28269.66
2009-09-28 08;30405.16
2009-09-28 09;31564.66
2009-09-28 10;32537.33
2009-09-28 11;33328.33
2009-09-28 12;33277.5
2009-09-28 13;31843.0
2009-09-28 14;30938.66
2009-09-28 15;30911.16
2009-09-28 16;31246.83
2009-09-28 17;31162.83
2009-09-28 18;31159.0
2009-09-28 19;33224.33
2009-09-28 20;33853.5
2009-09-28 21;30706.5
2009-09-28 22;27682.16
2009-09-28 23;25069.5
2009-09-29 00;24692.16
2009-09-29 01;22961.16
2009-09-29 02;22055.33
2009-09-29 03;21637.0
2009-09-29 04;21653.83
2009-09-29 05;22323.33
2009-09-29 06;24880.33
2009-09-29 07;29183.33
2009-09-29 08;31062.33
2009-09-29 09;32106.83
2009-09-29 10;33146.16
2009-09-29 11;33634.16
2009-09-29 12;33819.33
2009-09-29 13;33272.83
2009-09-29 14;31871.5
2009-09-29 15;31552.5
2009-09-29 16;31495.83
2009-09-29 17;31607.33
2009-09-29 18;31397.16
2009-09-29 19;32428.66
2009-09-29 20;34692.66
2009-09-29 21;32882.83
2009-09-29 22;29505.0
2009-09-29 23;26564.33
2009-09-30 00;24872.83
2009-09-30 01;23151.16
2009-09-30 02;22449.16
2009-09-30 03;22330.66
2009-09-30 04;22085.83
2009-09-30 05;22752.0
2009-09-30 06;25537.0
2009-09-30 07;29692.0
2009-09-30 08;31732.66
2009-09-30 09;32736.66
2009-09-30 10;33478.0
2009-09-30 11;34043.0
2009-09-30 12;34173.5
2009-09-30 13;33501.33
2009-09-30 14;31998.83
2009-09-30 15;31605.83
2009-09-30 16;31708.66
2009-09-30 17;31553.83
2009-09-30 18;31289.5
2009-09-30 19;32371.33
2009-09-30 20;35006.0
2009-09-30 21;33143.66
2009-09-30 22;29650.16
2009-09-30 23;26985.0
2009-10-01 00;25244.66
2009-10-01 01;23338.0
2009-10-01 02;22543.5
2009-10-01 03;22177.83
2009-10-01 04;22016.66
2009-10-01 05;22634.16
2009-10-01 06;25326.5
2009-10-01 07;29572.83
2009-10-01 08;31463.0
2009-10-01 09;32636.66
2009-10-01 10;33427.66
2009-10-01 11;33707.83
2009-10-01 12;33783.5
2009-10-01 13;33282.0
2009-10-01 14;31566.83
2009-10-01 15;31249.66
2009-10-01 16;31412.33
2009-10-01 17;31356.16
2009-10-01 18;31288.33
2009-10-01 19;32381.16
2009-10-01 20;34514.33
2009-10-01 21;32854.66
2009-10-01 22;29432.5
2009-10-01 23;26501.0
2009-10-02 00;24992.0
2009-10-02 01;23289.83
2009-10-02 02;22459.5
2009-10-02 03;22155.83
2009-10-02 04;22068.5
2009-10-02 05;22602.83
2009-10-02 06;25377.66
2009-10-02 07;29639.16
2009-10-02 08;31480.5
2009-10-02 09;32296.16
2009-10-02 10;33065.83
2009-10-02 11;33437.33
2009-10-02 12;33711.66
2009-10-02 13;32848.66
2009-10-02 14;31153.33
2009-10-02 15;30360.0
2009-10-02 16;30105.66
2009-10-02 17;30240.16
2009-10-02 18;30109.33
2009-10-02 19;31373.83
2009-10-02 20;33461.16
2009-10-02 21;31997.66
2009-10-02 22;28977.5
2009-10-02 23;26532.33
2009-10-03 00;25330.83
2009-10-03 01;23426.66
2009-10-03 02;22384.83
2009-10-03 03;21683.83
2009-10-03 04;21338.66
2009-10-03 05;20961.83
2009-10-03 06;21380.33
2009-10-03 07;22704.33
2009-10-03 08;23709.66
2009-10-03 09;25528.33
2009-10-03 10;27019.0
2009-10-03 11;27294.16
2009-10-03 12;27544.83
2009-10-03 13;27652.16
2009-10-03 14;26418.83
2009-10-03 15;24906.16
2009-10-03 16;24347.16
2009-10-03 17;24302.66
2009-10-03 18;24845.16
2009-10-03 19;26828.0
2009-10-03 20;29759.16
2009-10-03 21;29203.0
2009-10-03 22;27094.16
2009-10-03 23;25046.5
2009-10-04 00;23586.33
2009-10-04 01;21838.33
2009-10-04 02;20642.83
2009-10-04 03;19937.16
2009-10-04 04;19560.83
2009-10-04 05;19476.33
2009-10-04 06;19972.16
2009-10-04 07;20462.33
2009-10-04 08;20627.83
2009-10-04 09;22055.66
2009-10-04 10;23389.66
2009-10-04 11;24076.83
2009-10-04 12;24521.16
2009-10-04 13;25022.0
2009-10-04 14;24253.33
2009-10-04 15;23135.33
2009-10-04 16;22286.83
2009-10-04 17;22044.66
2009-10-04 18;22666.16
2009-10-04 19;24894.33
2009-10-04 20;28350.33
2009-10-04 21;28133.66
2009-10-04 22;26127.83
2009-10-04 23;24221.5
2009-10-05 00;22477.66
2009-10-05 01;20881.5
2009-10-05 02;20258.66
2009-10-05 03;20069.16
2009-10-05 04;20078.16
2009-10-05 05;21066.16
2009-10-05 06;24201.0
2009-10-05 07;28871.83
2009-10-05 08;30950.5
2009-10-05 09;31970.16
2009-10-05 10;32815.0
2009-10-05 11;33311.5
2009-10-05 12;33819.33
2009-10-05 13;33446.0
2009-10-05 14;31982.16
2009-10-05 15;31607.83
2009-10-05 16;31792.66
2009-10-05 17;32038.33
2009-10-05 18;31810.16
2009-10-05 19;32994.0
2009-10-05 20;34928.5
2009-10-05 21;32901.0
2009-10-05 22;29253.83
2009-10-05 23;26300.0
2009-10-06 00;24863.83
2009-10-06 01;23410.66
2009-10-06 02;22609.66
2009-10-06 03;22475.5
2009-10-06 04;22671.0
2009-10-06 05;23240.83
2009-10-06 06;25861.33
2009-10-06 07;30153.0
2009-10-06 08;32158.16
2009-10-06 09;33236.83
2009-10-06 10;34166.83
2009-10-06 11;34600.83
2009-10-06 12;34970.16
2009-10-06 13;34240.0
2009-10-06 14;31838.83
2009-10-06 15;31579.83
2009-10-06 16;32264.33
2009-10-06 17;32034.0
2009-10-06 18;33584.0
2009-10-06 19;35368.33
2009-10-06 20;33427.5
2009-10-06 21;29821.16
2009-10-06 22;26964.33
2009-10-06 23;24663.66
2009-10-07 00;25226.0
2009-10-07 01;23605.33
2009-10-07 02;22985.0
2009-10-07 03;22602.66
2009-10-07 04;22646.66
2009-10-07 05;22982.0
2009-10-07 06;25822.83
2009-10-07 07;29995.33
2009-10-07 08;32273.0
2009-10-07 09;33598.5
2009-10-07 10;34572.83
2009-10-07 11;35157.16
2009-10-07 12;35588.0
2009-10-07 13;34698.83
2009-10-07 14;32977.33
2009-10-07 15;32654.5
2009-10-07 16;32805.33
2009-10-07 17;32825.83
2009-10-07 18;32616.16
2009-10-07 19;33947.16
2009-10-07 20;35535.33
2009-10-07 21;33364.66
2009-10-07 22;29983.66
2009-10-07 23;27062.66
2009-10-08 00;25331.5
2009-10-08 01;23631.33
2009-10-08 02;22778.33
2009-10-08 03;22457.16
2009-10-08 04;22553.83
2009-10-08 05;23222.83
2009-10-08 06;26071.16
2009-10-08 07;30314.33
2009-10-08 08;32572.0
2009-10-08 09;33368.33
2009-10-08 10;34253.5
2009-10-08 11;34537.0
2009-10-08 12;34754.16
2009-10-08 13;34016.83
2009-10-08 14;32600.0
2009-10-08 15;32433.5
2009-10-08 16;32532.16
2009-10-08 17;32729.83
2009-10-08 18;32451.5
2009-10-08 19;33785.83
2009-10-08 20;35453.83
2009-10-08 21;33364.16
2009-10-08 22;30065.5
2009-10-08 23;27403.83
2009-10-09 00;25922.33
2009-10-09 01;24111.0
2009-10-09 02;23067.5
2009-10-09 03;22726.83
2009-10-09 04;22526.5
2009-10-09 05;22861.5
2009-10-09 06;25259.83
2009-10-09 07;29154.83
2009-10-09 08;30818.66
2009-10-09 09;31827.0
2009-10-09 10;32676.33
2009-10-09 11;33082.83
2009-10-09 12;33352.5
2009-10-09 13;32789.16
2009-10-09 14;31068.33
2009-10-09 15;30024.16
2009-10-09 16;29708.5
2009-10-09 17;29586.33
2009-10-09 18;29713.0
2009-10-09 19;31562.83
2009-10-09 20;33423.66
2009-10-09 21;31576.83
2009-10-09 22;29034.33
2009-10-09 23;26928.5
2009-10-10 00;25610.5
2009-10-10 01;23653.66
2009-10-10 02;22387.16
2009-10-10 03;21841.33
2009-10-10 04;21364.83
2009-10-10 05;20974.33
2009-10-10 06;21687.83
2009-10-10 07;23038.33
2009-10-10 08;24314.5
2009-10-10 09;26355.5
2009-10-10 10;27842.5
2009-10-10 11;28179.0
2009-10-10 12;28261.66
2009-10-10 13;28261.33
2009-10-10 14;26856.5
2009-10-10 15;25642.5
2009-10-10 16;24950.5
2009-10-10 17;24767.66
2009-10-10 18;25165.33
2009-10-10 19;27286.5
2009-10-10 20;29786.66
2009-10-10 21;29168.5
2009-10-10 22;26882.0
2009-10-10 23;25101.33
2009-10-11 00;23675.66
2009-10-11 01;21955.0
2009-10-11 02;20671.5
2009-10-11 03;19929.16
2009-10-11 04;19740.16
2009-10-11 05;19514.16
2009-10-11 06;19583.83
2009-10-11 07;20235.66
2009-10-11 08;20226.83
2009-10-11 09;21742.5
2009-10-11 10;22805.66
2009-10-11 11;23146.5
2009-10-11 12;23558.0
2009-10-11 13;24078.5
2009-10-11 14;23596.0
2009-10-11 15;22376.5
2009-10-11 16;21636.5
2009-10-11 17;21110.66
2009-10-11 18;21656.33
2009-10-11 19;24202.16
2009-10-11 20;26847.83
2009-10-11 21;26917.66
2009-10-11 22;25203.33
2009-10-11 23;23607.0
2009-10-12 00;22103.16
2009-10-12 01;20614.16
2009-10-12 02;19558.66
2009-10-12 03;19164.83
2009-10-12 04;18880.0
2009-10-12 05;18972.0
2009-10-12 06;19423.83
2009-10-12 07;20221.0
2009-10-12 08;20447.33
2009-10-12 09;22055.66
2009-10-12 10;23531.0
2009-10-12 11;24293.0
2009-10-12 12;24646.16
2009-10-12 13;24832.66
2009-10-12 14;23935.33
2009-10-12 15;22622.83
2009-10-12 16;22029.0
2009-10-12 17;21838.83
2009-10-12 18;22521.5
2009-10-12 19;25427.66
2009-10-12 20;28198.0
2009-10-12 21;27834.5
2009-10-12 22;25635.66
2009-10-12 23;23413.5
2009-10-13 00;21798.0
2009-10-13 01;20135.0
2009-10-13 02;19474.16
2009-10-13 03;19339.83
2009-10-13 04;19427.66
2009-10-13 05;20379.66
2009-10-13 06;23524.0
2009-10-13 07;28177.0
2009-10-13 08;30323.83
2009-10-13 09;31228.5
2009-10-13 10;32130.66
2009-10-13 11;32374.0
2009-10-13 12;32947.16
2009-10-13 13;32210.66
2009-10-13 14;30769.66
2009-10-13 15;30147.16
2009-10-13 16;29831.5
2009-10-13 17;30026.5
2009-10-13 18;30055.83
2009-10-13 19;32189.16
2009-10-13 20;33950.5
2009-10-13 21;31950.83
2009-10-13 22;28483.83
2009-10-13 23;25668.83
2009-10-14 00;24072.66
2009-10-14 01;22406.33
2009-10-14 02;21441.33
2009-10-14 03;21394.5
2009-10-14 04;21272.16
2009-10-14 05;21975.33
2009-10-14 06;24795.66
2009-10-14 07;29193.16
2009-10-14 08;31380.66
2009-10-14 09;31679.5
2009-10-14 10;32333.16
2009-10-14 11;32652.5
2009-10-14 12;32899.83
2009-10-14 13;32286.66
2009-10-14 14;30927.16
2009-10-14 15;30421.0
2009-10-14 16;30237.83
2009-10-14 17;30107.83
2009-10-14 18;30117.16
2009-10-14 19;32486.33
2009-10-14 20;34237.0
2009-10-14 21;32123.5
2009-10-14 22;28799.33
2009-10-14 23;25822.33
2009-10-15 00;23982.66
2009-10-15 01;22364.0
2009-10-15 02;21597.33
2009-10-15 03;21535.5
2009-10-15 04;21662.66
2009-10-15 05;22315.0
2009-10-15 06;24952.0
2009-10-15 07;29516.33
2009-10-15 08;31393.0
2009-10-15 09;32082.0
2009-10-15 10;32681.33
2009-10-15 11;32786.5
2009-10-15 12;32858.0
2009-10-15 13;31988.33
2009-10-15 14;30200.83
2009-10-15 15;30061.0
2009-10-15 16;30050.83
2009-10-15 17;30182.83
2009-10-15 18;30450.16
2009-10-15 19;32844.33
2009-10-15 20;34438.5
2009-10-15 21;32274.66
2009-10-15 22;28876.83
2009-10-15 23;26239.33
2009-10-16 00;24599.0
2009-10-16 01;23025.83
2009-10-16 02;22126.83
2009-10-16 03;21858.0
2009-10-16 04;21955.66
2009-10-16 05;22514.83
2009-10-16 06;25104.33
2009-10-16 07;29534.16
2009-10-16 08;31589.66
2009-10-16 09;31982.66
2009-10-16 10;32395.16
2009-10-16 11;32496.16
2009-10-16 12;32547.0
2009-10-16 13;31804.83
2009-10-16 14;29970.33
2009-10-16 15;29077.83
2009-10-16 16;28738.83
2009-10-16 17;28700.33
2009-10-16 18;29212.83
2009-10-16 19;31784.33
2009-10-16 20;33129.16
2009-10-16 21;31438.16
2009-10-16 22;28585.66
2009-10-16 23;26225.83
2009-10-17 00;24670.33
2009-10-17 01;22910.0
2009-10-17 02;21798.16
2009-10-17 03;21300.66
2009-10-17 04;20900.33
2009-10-17 05;20587.0
2009-10-17 06;21052.0
2009-10-17 07;22603.5
2009-10-17 08;24061.33
2009-10-17 09;25898.5
2009-10-17 10;27347.0
2009-10-17 11;27477.33
2009-10-17 12;27366.83
2009-10-17 13;27250.16
2009-10-17 14;25885.16
2009-10-17 15;24451.5
2009-10-17 16;23578.66
2009-10-17 17;23455.5
2009-10-17 18;24294.33
2009-10-17 19;27378.16
2009-10-17 20;29468.83
2009-10-17 21;28838.83
2009-10-17 22;26699.5
2009-10-17 23;24801.16
2009-10-18 00;23366.16
2009-10-18 01;21492.0
2009-10-18 02;20280.33
2009-10-18 03;19779.0
2009-10-18 04;19461.0
2009-10-18 05;19436.16
2009-10-18 06;19752.0
2009-10-18 07;20474.33
2009-10-18 08;20649.16
2009-10-18 09;21972.33
2009-10-18 10;23326.5
2009-10-18 11;23830.16
2009-10-18 12;24306.33
2009-10-18 13;24531.5
2009-10-18 14;23727.0
2009-10-18 15;22297.33
2009-10-18 16;21609.5
2009-10-18 17;21431.66
2009-10-18 18;22461.83
2009-10-18 19;25791.83
2009-10-18 20;28715.0
2009-10-18 21;28584.83
2009-10-18 22;26659.83
2009-10-18 23;24214.66
2009-10-19 00;22498.66
2009-10-19 01;21048.16
2009-10-19 02;20206.5
2009-10-19 03;19895.5
2009-10-19 04;20086.16
2009-10-19 05;21141.5
2009-10-19 06;24468.83
2009-10-19 07;29312.0
2009-10-19 08;32007.16
2009-10-19 09;32534.33
2009-10-19 10;32995.66
2009-10-19 11;33064.83
2009-10-19 12;33366.33
2009-10-19 13;32509.33
2009-10-19 14;30921.66
2009-10-19 15;30507.33
2009-10-19 16;30325.83
2009-10-19 17;30436.5
2009-10-19 18;30836.5
2009-10-19 19;33721.66
2009-10-19 20;34995.66
2009-10-19 21;32705.33
2009-10-19 22;29405.66
2009-10-19 23;26503.33
2009-10-20 00;24667.5
2009-10-20 01;23022.83
2009-10-20 02;22104.16
2009-10-20 03;22030.5
2009-10-20 04;22016.66
2009-10-20 05;22642.0
2009-10-20 06;25355.16
2009-10-20 07;29865.83
2009-10-20 08;32051.33
2009-10-20 09;32848.16
2009-10-20 10;33568.0
2009-10-20 11;34022.83
2009-10-20 12;34251.33
2009-10-20 13;33107.5
2009-10-20 14;31326.83
2009-10-20 15;31011.0
2009-10-20 16;31050.5
2009-10-20 17;31333.16
2009-10-20 18;31779.66
2009-10-20 19;34072.83
2009-10-20 20;34823.0
2009-10-20 21;32721.0
2009-10-20 22;29392.33
2009-10-20 23;26935.5
2009-10-21 00;25085.16
2009-10-21 01;23312.33
2009-10-21 02;22582.83
2009-10-21 03;22181.16
2009-10-21 04;22125.0
2009-10-21 05;22635.0
2009-10-21 06;25435.66
2009-10-21 07;29766.66
2009-10-21 08;32228.83
2009-10-21 09;32646.0
2009-10-21 10;33119.5
2009-10-21 11;33293.0
2009-10-21 12;33328.83
2009-10-21 13;32355.83
2009-10-21 14;30748.5
2009-10-21 15;30551.83
2009-10-21 16;30587.5
2009-10-21 17;30888.0
2009-10-21 18;31165.0
2009-10-21 19;33881.66
2009-10-21 20;34884.66
2009-10-21 21;32955.33
2009-10-21 22;29370.5
2009-10-21 23;26543.83
2009-10-22 00;24597.83
2009-10-22 01;22855.66
2009-10-22 02;22031.5
2009-10-22 03;21872.16
2009-10-22 04;21830.66
2009-10-22 05;22329.0
2009-10-22 06;25089.66
2009-10-22 07;29679.33
2009-10-22 08;32125.66
2009-10-22 09;32720.33
2009-10-22 10;32814.83
2009-10-22 11;32592.33
2009-10-22 12;32679.83
2009-10-22 13;31786.66
2009-10-22 14;29982.16
2009-10-22 15;29561.5
2009-10-22 16;29538.0
2009-10-22 17;29664.66
2009-10-22 18;30011.83
2009-10-22 19;32801.33
2009-10-22 20;34050.0
2009-10-22 21;32392.66
2009-10-22 22;28971.33
2009-10-22 23;26333.83
2009-10-23 00;24443.83
2009-10-23 01;22856.66
2009-10-23 02;22062.66
2009-10-23 03;21736.83
2009-10-23 04;21703.0
2009-10-23 05;22298.16
2009-10-23 06;25249.66
2009-10-23 07;29762.5
2009-10-23 08;32350.66
2009-10-23 09;32790.66
2009-10-23 10;33195.0
2009-10-23 11;32812.16
2009-10-23 12;32690.5
2009-10-23 13;31564.33
2009-10-23 14;29780.16
2009-10-23 15;29288.16
2009-10-23 16;28924.66
2009-10-23 17;28991.16
2009-10-23 18;29740.66
2009-10-23 19;32631.66
2009-10-23 20;33487.5
2009-10-23 21;31873.5
2009-10-23 22;29171.83
2009-10-23 23;27075.83
2009-10-24 00;25554.83
2009-10-24 01;23584.66
2009-10-24 02;22175.83
2009-10-24 03;21487.5
2009-10-24 04;20978.0
2009-10-24 05;20890.0
2009-10-24 06;21639.66
2009-10-24 07;23161.5
2009-10-24 08;24367.0
2009-10-24 09;26279.5
2009-10-24 10;27741.5
2009-10-24 11;27536.83
2009-10-24 12;27489.5
2009-10-24 13;27171.0
2009-10-24 14;25772.83
2009-10-24 15;24316.66
2009-10-24 16;23771.66
2009-10-24 17;23783.66
2009-10-24 18;25101.83
2009-10-24 19;28353.66
2009-10-24 20;29819.33
2009-10-24 21;29174.33
2009-10-24 22;27080.33
2009-10-24 23;25161.16
2009-10-25 00;23643.33
2009-10-25 01;21864.0
2009-10-25 2A;20485.66
2009-10-25 2B;19805.83
2009-10-25 03;19437.83
2009-10-25 04;19249.5
2009-10-25 05;19383.33
2009-10-25 06;19996.0
2009-10-25 07;20294.0
2009-10-25 08;21637.0
2009-10-25 09;23246.66
2009-10-25 10;24018.33
2009-10-25 11;24112.5
2009-10-25 12;24302.33
2009-10-25 13;24247.5
2009-10-25 14;23413.33
2009-10-25 15;22329.33
2009-10-25 16;22297.33
2009-10-25 17;23030.5
2009-10-25 18;26172.66
2009-10-25 19;27686.5
2009-10-25 20;28286.66
2009-10-25 21;27696.0
2009-10-25 22;25830.66
2009-10-26 00;22265.5
2009-10-26 01;20910.66
2009-10-26 02;20220.33
2009-10-26 03;19901.83
2009-10-26 04;20102.33
2009-10-26 05;21079.16
2009-10-26 06;24509.5
2009-10-26 07;27893.66
2009-10-26 08;30034.83
2009-10-26 09;31062.33
2009-10-26 10;31730.5
2009-10-26 11;32146.33
2009-10-26 12;32532.16
2009-10-26 13;31867.5
2009-10-26 14;30439.33
2009-10-26 15;30229.83
2009-10-26 16;30409.0
2009-10-26 17;31343.5
2009-10-26 18;34121.16
2009-10-26 19;35028.16
2009-10-26 20;34355.66
2009-10-26 21;32008.0
2009-10-26 22;28724.83
2009-10-26 23;25672.5
2009-10-27 00;23848.83
2009-10-27 01;22381.66
2009-10-27 02;21759.83
2009-10-27 03;21499.83
2009-10-27 04;21460.0
2009-10-27 05;22195.33
2009-10-27 06;25237.5
2009-10-27 07;28509.33
2009-10-27 08;30574.0
2009-10-27 09;31766.16
2009-10-27 10;32484.66
2009-10-27 11;32652.83
2009-10-27 12;32668.16
2009-10-27 13;32211.16
2009-10-27 14;30862.0
2009-10-27 15;30139.83
2009-10-27 16;30708.5
2009-10-27 17;31992.16
2009-10-27 18;34604.66
2009-10-27 19;35369.83
2009-10-27 20;34528.16
2009-10-27 21;32187.0
2009-10-27 22;28935.0
2009-10-27 23;26242.16
2009-10-28 00;24860.33
2009-10-28 01;23019.16
2009-10-28 02;22201.16
2009-10-28 03;21914.83
2009-10-28 04;21849.0
2009-10-28 05;22168.83
2009-10-28 06;24210.0
2009-10-28 07;27763.5
2009-10-28 08;30370.33
2009-10-28 09;31731.33
2009-10-28 10;32906.0
2009-10-28 11;33283.83
2009-10-28 12;33565.83
2009-10-28 13;33335.33
2009-10-28 14;31604.0
2009-10-28 15;31095.33
2009-10-28 16;31125.83
2009-10-28 17;31770.0
2009-10-28 18;33937.83
2009-10-28 19;35284.66
2009-10-28 20;34894.16
2009-10-28 21;33293.33
2009-10-28 22;30092.33
2009-10-28 23;27079.33
2009-10-29 00;24801.0
2009-10-29 01;22923.5
2009-10-29 02;22141.83
2009-10-29 03;21886.5
2009-10-29 04;21774.33
2009-10-29 05;22179.16
2009-10-29 06;24286.16
2009-10-29 07;27886.5
2009-10-29 08;30407.83
2009-10-29 09;31520.16
2009-10-29 10;32427.33
2009-10-29 11;32547.66
2009-10-29 12;33035.5
2009-10-29 13;32935.5
2009-10-29 14;31317.33
2009-10-29 15;30794.16
2009-10-29 16;31030.83
2009-10-29 17;31809.83
2009-10-29 18;34263.5
2009-10-29 19;35694.33
2009-10-29 20;35287.66
2009-10-29 21;33751.33
2009-10-29 22;30588.83
2009-10-29 23;27474.33
2009-10-30 00;25246.66
2009-10-30 01;23452.5
2009-10-30 02;22484.5
2009-10-30 03;22033.0
2009-10-30 04;21946.33
2009-10-30 05;22384.5
2009-10-30 06;24470.33
2009-10-30 07;28067.66
2009-10-30 08;30060.16
2009-10-30 09;31145.33
2009-10-30 10;32167.16
2009-10-30 11;32713.5
2009-10-30 12;32994.33
2009-10-30 13;32882.0
2009-10-30 14;31219.0
2009-10-30 15;30353.33
2009-10-30 16;30388.0
2009-10-30 17;31043.83
2009-10-30 18;33498.83
2009-10-30 19;34730.16
2009-10-30 20;34208.83
2009-10-30 21;32748.83
2009-10-30 22;29967.66
2009-10-30 23;27488.83
2009-10-31 00;25483.66
2009-10-31 01;23791.16
2009-10-31 02;22716.0
2009-10-31 03;21965.33
2009-10-31 04;21583.16
2009-10-31 05;21318.83
2009-10-31 06;21323.33
2009-10-31 07;22160.66
2009-10-31 08;23337.33
2009-10-31 09;25321.0
2009-10-31 10;27114.5
2009-10-31 11;27521.16
2009-10-31 12;27558.0
2009-10-31 13;27540.66
2009-10-31 14;26682.16
2009-10-31 15;25349.5
2009-10-31 16;24484.0
2009-10-31 17;25014.16
2009-10-31 18;27802.66
2009-10-31 19;29335.5
2009-10-31 20;29478.0
2009-10-31 21;29056.33
2009-10-31 22;27241.16
2009-10-31 23;25352.66
2009-11-01 00;23489.0
2009-11-01 01;21815.5
2009-11-01 02;20850.16
2009-11-01 03;20128.33
2009-11-01 04;19788.0
2009-11-01 05;19564.66
2009-11-01 06;19655.5
2009-11-01 07;19870.0
2009-11-01 08;19845.0
2009-11-01 09;21333.66
2009-11-01 10;22808.5
2009-11-01 11;23665.83
2009-11-01 12;23747.5
2009-11-01 13;24408.16
2009-11-01 14;24125.16
2009-11-01 15;22831.5
2009-11-01 16;22154.0
2009-11-01 17;22340.5
2009-11-01 18;24739.16
2009-11-01 19;26460.83
2009-11-01 20;27188.16
2009-11-01 21;27351.5
2009-11-01 22;25834.66
2009-11-01 23;23968.33
2009-11-02 00;22048.5
2009-11-02 01;20459.33
2009-11-02 02;19630.66
2009-11-02 03;19236.16
2009-11-02 04;18958.16
2009-11-02 05;19724.0
2009-11-02 06;21494.33
2009-11-02 07;24701.16
2009-11-02 08;26536.83
2009-11-02 09;27715.16
2009-11-02 10;29063.33
2009-11-02 11;29339.83
2009-11-02 12;29704.66
2009-11-02 13;29748.16
2009-11-02 14;28582.16
2009-11-02 15;27825.33
2009-11-02 16;27481.83
2009-11-02 17;28234.33
2009-11-02 18;30835.5
2009-11-02 19;32317.83
2009-11-02 20;32138.33
2009-11-02 21;31030.16
2009-11-02 22;28373.5
2009-11-02 23;25952.66
2009-11-03 00;23700.83
2009-11-03 01;22128.5
2009-11-03 02;21434.5
2009-11-03 03;21110.0
2009-11-03 04;21046.5
2009-11-03 05;21324.66
2009-11-03 06;23339.33
2009-11-03 07;27213.5
2009-11-03 08;29626.5
2009-11-03 09;30330.83
2009-11-03 10;31037.83
2009-11-03 11;31543.33
2009-11-03 12;31969.33
2009-11-03 13;32148.66
2009-11-03 14;30423.66
2009-11-03 15;29618.33
2009-11-03 16;29681.33
2009-11-03 17;30574.83
2009-11-03 18;33433.0
2009-11-03 19;34921.16
2009-11-03 20;34364.16
2009-11-03 21;32771.33
2009-11-03 22;29635.66
2009-11-03 23;26845.83
2009-11-04 00;24283.83
2009-11-04 01;22441.83
